,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,FP,Value
207,67063-79979,WR,Jamal,Jamal Agnew,Agnew,6.46,9,5300,SF@JAC,JAC,SF,,,,,,WR/FLEX,,
208,67063-45631,RB,Jamaal,Jamaal Williams,Williams,5.319999999999999,7,5300,DET@CLE,DET,CLE,Q,Thigh,,,,RB/FLEX,,
209,67063-6739,WR,DeSean,DeSean Jackson,Jackson,4.18,7,5300,CIN@LV,LV,CIN,,,,,,WR/FLEX,,
210,67063-72412,RB,Khalil,Khalil Herbert,Herbert,4.151499999999999,8,5300,BAL@CHI,CHI,BAL,,,,,,RB/FLEX,,
211,67063-70422,WR,Kalif,Kalif Raymond,Raymond,6.365,9,5300,DET@CLE,DET,CLE,,,,,,WR/FLEX,,
212,67063-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,5.460000000000001,8,5300,HOU@TEN,TEN,HOU,,,,,,WR/FLEX,,
213,67063-56356,WR,Isaiah,Isaiah Ford,Ford,2.6599999999999997,6,5300,MIA@NYJ,MIA,NYJ,,,,,,WR/FLEX,,
214,67063-40126,TE,Austin,Austin Hooper,Hooper,6.825,10,5300,DET@CLE,CLE,DET,,,,,,TE/FLEX,,
215,67063-52613,WR,Curtis,Curtis Samuel,Samuel,2.565,2,5300,WAS@CAR,WAS,CAR,Q,Groin,,,,WR/FLEX,,
216,67063-56809,WR,Allen,Allen Lazard,Lazard,0.0,8,5300,GB@MIN,GB,MIN,D,Shoulder,,,,WR/FLEX,,
217,67063-69295,WR,Byron,Byron Pringle,Pringle,4.28925,9,5300,DAL@KC,KC,DAL,,,,,,WR/FLEX,,
218,67063-40857,RB,Peyton,Peyton Barber,Barber,2.09,3,5300,CIN@LV,LV,CIN,,,,,,RB/FLEX,,
219,67063-73687,WR,Quez,Quez Watkins,Watkins,7.0,10,5300,NO@PHI,PHI,NO,,,,,,WR/FLEX,,
220,67063-79998,WR,Keelan,Keelan Cole Sr.,Cole Sr.,,7,5200,MIA@NYJ,NYJ,MIA,,,,,,WR/FLEX,,
221,67063-63625,RB,Nyheim,Nyheim Hines,Hines,6.0,10,5200,IND@BUF,IND,BUF,,,,,,RB/FLEX,,
222,67063-43334,RB,J.D.,J.D. McKissic,McKissic,6.2,9,5200,WAS@CAR,WAS,CAR,,,,,,RB/FLEX,,
223,67063-63855,WR,K.J.,K.J. Osborn,Osborn,3.8,9,5200,GB@MIN,MIN,GB,,,,,,WR/FLEX,,
224,67063-31207,TE,C.J.,C.J. Uzomah,Uzomah,4.389,9,5200,CIN@LV,CIN,LV,,,,,,TE/FLEX,,
225,67063-25267,WR,Mack,Mack Hollins,Hollins,1.3299999999999998,6,5200,MIA@NYJ,MIA,NYJ,,,,,,WR/FLEX,,
226,67063-86780,RB,Salvon,Salvon Ahmed,Ahmed,5.5,9,5200,MIA@NYJ,MIA,NYJ,,,,,,RB/FLEX,,
227,67063-93408,WR,Rondale,Rondale Moore,Moore,7.9,10,5200,ARI@SEA,ARI,SEA,,,,,,WR/FLEX,,
228,67063-91419,WR,Nico,Nico Collins,Collins,3.61,6,5200,HOU@TEN,HOU,TEN,,,,,,WR/FLEX,,
229,67063-54608,RB,Jerick,Jerick McKinnon,McKinnon,1.09725,7,5200,DAL@KC,KC,DAL,,,,,,RB/FLEX,,
230,67063-63050,RB,Ty,Ty Johnson,Johnson,5.7,9,5200,MIA@NYJ,NYJ,MIA,,,,,,RB/FLEX,,
231,67063-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,7.2,5,5200,GB@MIN,GB,MIN,,,,,,WR/FLEX,,
232,67063-28473,RB,Carlos,Carlos Hyde,Hyde,3.1587499999999995,8,5200,SF@JAC,JAC,SF,,,,,,RB/FLEX,,
233,67063-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,3.42,10,5100,NO@PHI,PHI,NO,,,,,,RB/FLEX,,
234,67063-93023,RB,Jermar,Jermar Jefferson,Jefferson,0.0,2,5100,DET@CLE,DET,CLE,O,Ankle,,,,RB/FLEX,,
235,67063-91047,TE,Cole,Cole Kmet,Kmet,6.84,9,5100,BAL@CHI,CHI,BAL,,,,,,TE/FLEX,,
236,67063-48344,WR,Albert,Albert Wilson,Wilson,5.0,6,5100,MIA@NYJ,MIA,NYJ,,,,,,WR/FLEX,,
237,67063-52451,RB,Samaje,Samaje Perine,Perine,5.460000000000001,8,5100,CIN@LV,CIN,LV,,,,,,RB/FLEX,,
238,67063-52495,WR,Braxton,Braxton Berrios,Berrios,2.4699999999999998,9,5100,MIA@NYJ,NYJ,MIA,,,,,,WR/FLEX,,
239,67063-38264,WR,Demarcus,Demarcus Robinson,Robinson,2.7929999999999997,9,5100,DAL@KC,KC,DAL,,,,,,WR/FLEX,,
240,67063-71032,WR,Devin,Devin Duvernay,Duvernay,5.3,9,5100,BAL@CHI,BAL,CHI,Q,Knee,,,,WR/FLEX,,
241,67063-32243,WR,Marquise,Marquise Goodwin,Goodwin,4.151499999999999,9,5100,BAL@CHI,CHI,BAL,,,,,,WR/FLEX,,
242,67063-85762,RB,Eno,Eno Benjamin,Benjamin,4.655,3,5100,ARI@SEA,ARI,SEA,,,,,,RB/FLEX,,
243,67063-8117,WR,Danny,Danny Amendola,Amendola,5.13,5,5100,HOU@TEN,HOU,TEN,,,,,,WR/FLEX,,
244,67063-40977,TE,Ricky,Ricky Seals-Jones,Seals-Jones,0.0,7,5000,WAS@CAR,WAS,CAR,O,Hip,,,,TE/FLEX,,
245,67063-24671,WR,Adam,Adam Humphries,Humphries,3.8,9,5000,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
247,67063-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,,1,5000,SF@JAC,SF,JAC,,,,,,RB/FLEX,,
248,67063-94534,WR,Gabriel,Gabriel Davis,Davis,3.89025,8,5000,IND@BUF,BUF,IND,,,,,,WR/FLEX,,
249,67063-41305,WR,Zay,Zay Jones,Jones,2.565,7,5000,CIN@LV,LV,CIN,,,,,,WR/FLEX,,
250,67063-94625,WR,Jalen,Jalen Reagor,Reagor,4.465,10,5000,NO@PHI,PHI,NO,,,,,,WR/FLEX,,
251,67063-23194,WR,Josh,Josh Gordon,Gordon,1.69575,4,5000,DAL@KC,KC,DAL,,,,,,WR/FLEX,,
252,67063-27338,RB,Rex,Rex Burkhead,Burkhead,3.2489999999999997,6,5000,HOU@TEN,HOU,TEN,,,,,,RB/FLEX,,
253,67063-45791,WR,Rashard,Rashard Higgins,Higgins,4.787999999999999,8,5000,DET@CLE,CLE,DET,,,,,,WR/FLEX,,
254,67063-70372,WR,Chester,Chester Rogers,Rogers,4.5885,9,5000,HOU@TEN,TEN,HOU,,,,,,WR/FLEX,,
255,67063-72453,WR,Denzel,Denzel Mims,Mims,0.855,5,5000,MIA@NYJ,NYJ,MIA,IR,Illness,,,,WR/FLEX,,
256,67063-27441,RB,Damien,Damien Williams,Williams,0.0,6,5000,BAL@CHI,CHI,BAL,D,Calf,,,,RB/FLEX,,
257,67063-29780,TE,Zach,Zach Ertz,Ertz,6.6,10,5000,ARI@SEA,ARI,SEA,,,,,,TE/FLEX,,
258,67063-27776,RB,Tevin,Tevin Coleman,Coleman,3.61,5,5000,MIA@NYJ,NYJ,MIA,,,,,,RB/FLEX,,
259,67063-32234,RB,Malcolm,Malcolm Brown,Brown,0.0,6,5000,MIA@NYJ,MIA,NYJ,IR,Quadriceps,,,,RB/FLEX,,
260,67063-62967,WR,Preston,Preston Williams,Williams,4.8,4,5000,MIA@NYJ,MIA,NYJ,,,,,,WR/FLEX,,
261,67063-22018,WR,Mohamed,Mohamed Sanu Sr.,Sanu Sr.,,8,5000,SF@JAC,SF,JAC,IR,Knee,,,,WR/FLEX,,
262,67063-28181,RB,Le'Veon,Le'Veon Bell,Bell,,5,5000,BAL@CHI,BAL,CHI,,,,,,RB/FLEX,,
263,67063-30403,WR,Chris,Chris Conley,Conley,2.25625,8,5000,HOU@TEN,HOU,TEN,,,,,,WR/FLEX,,
264,67063-71444,RB,Travis,Travis Homer,Homer,3.515,9,5000,ARI@SEA,SEA,ARI,,,,,,RB/FLEX,,
265,67063-57299,TE,Gerald,Gerald Everett,Everett,4.085,7,5000,ARI@SEA,SEA,ARI,,,,,,TE/FLEX,,
266,67063-55335,TE,David,David Njoku,Njoku,5.25,9,4900,DET@CLE,CLE,DET,,,,,,TE/FLEX,,
268,67063-33047,WR,Chris,Chris Moore,Moore,1.7147499999999998,4,4900,HOU@TEN,HOU,TEN,,,,,,WR/FLEX,,
269,67063-90408,WR,Dax,Dax Milne,Milne,1.14,5,4900,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
270,67063-27229,RB,Ameer,Ameer Abdullah,Abdullah,2.4699999999999998,10,4900,WAS@CAR,CAR,WAS,,,,,,RB/FLEX,,
271,67063-88699,RB,Jaret,Jaret Patterson,Patterson,3.04,6,4900,WAS@CAR,WAS,CAR,,,,,,RB/FLEX,,
272,67063-56059,WR,Trent,Trent Sherfield,Sherfield,0.89775,4,4900,SF@JAC,SF,JAC,,,,,,WR/FLEX,,
273,67063-33578,RB,Jalen,Jalen Richard,Richard,2.09,5,4900,CIN@LV,LV,CIN,Q,Ribs,,,,RB/FLEX,,
274,67063-103943,WR,Trinity,Trinity Benson,Benson,2.888,6,4900,DET@CLE,DET,CLE,Q,Knee,,,,WR/FLEX,,
275,67063-60977,RB,Ty'Son,Ty'Son Williams,Williams,2.375,5,4900,BAL@CHI,BAL,CHI,,,,,,RB/FLEX,,
276,67063-104012,WR,Ashton,Ashton Dulin,Dulin,1.805,9,4900,IND@BUF,IND,BUF,,,,,,WR/FLEX,,
277,67063-69303,WR,Freddie,Freddie Swain,Swain,3.42,9,4900,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
278,67063-40758,RB,Corey,Corey Clement,Clement,1.2967499999999998,2,4900,DAL@KC,DAL,KC,,,,,,RB/FLEX,,
279,67063-69581,WR,Cedrick,Cedrick Wilson,Wilson,4.68825,8,4900,DAL@KC,DAL,KC,,,,,,WR/FLEX,,
281,67063-57840,RB,Rashaad,Rashaad Penny,Penny,2.8499999999999996,3,4800,ARI@SEA,SEA,ARI,,,,,,RB/FLEX,,
282,67063-70282,RB,Demetric,Demetric Felton,Felton,0.0,9,4800,DET@CLE,CLE,DET,,,,,,RB/FLEX,,
283,67063-82731,WR,Brandon,Brandon Zylstra,Zylstra,1.71,4,4800,WAS@CAR,CAR,WAS,,,,,,WR/FLEX,,
284,67063-27457,WR,Kenny,Kenny Stills,Stills,0.722,5,4800,NO@PHI,NO,PHI,,,,,,WR/FLEX,,
285,67063-72705,TE,John,John Bates,Bates,5.2,3,4800,WAS@CAR,WAS,CAR,,,,,,TE/FLEX,,
286,67063-91225,RB,Kylin,Kylin Hill,Hill,,8,4800,GB@MIN,GB,MIN,IR,Knee - acl,,,,RB/FLEX,,
287,67063-54472,WR,Cam,Cam Sims,Sims,1.805,4,4800,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
288,67063-130270,TE,Adam,Adam Trautman,Trautman,4.56,8,4800,NO@PHI,NO,PHI,,,,,,TE/FLEX,,
289,67063-87662,WR,Anthony,Anthony Schwartz,Schwartz,0.0,10,4800,DET@CLE,CLE,DET,O,Concussion,,,,WR/FLEX,,
290,67063-53097,WR,Josh,Josh Reynolds,Reynolds,2.166,3,4800,DET@CLE,DET,CLE,,,,,,WR/FLEX,,
291,67063-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0.9025,4,4700,SF@JAC,JAC,SF,,,,,,RB/FLEX,,
292,67063-149710,WR,Mike,Mike Strachan,Strachan,0.0,2,4700,IND@BUF,IND,BUF,,,,,,WR/FLEX,,
293,67063-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,2.3939999999999997,9,4700,IND@BUF,BUF,IND,,,,,,WR/FLEX,,
294,67063-88590,RB,Scottie,Scottie Phillips,Phillips,,2,4700,HOU@TEN,HOU,TEN,IR,Ankle,,,,RB/FLEX,,
295,67063-41806,WR,Laquon,Laquon Treadwell,Treadwell,0.9927499999999999,4,4700,SF@JAC,JAC,SF,,,,,,WR/FLEX,,
296,67063-64339,WR,Auden,Auden Tate,Tate,0.0,4,4700,CIN@LV,CIN,LV,Q,Thigh,,,,WR/FLEX,,
297,67063-64350,WR,Jeff,Jeff Smith,Smith,0.855,5,4700,MIA@NYJ,NYJ,MIA,,,,,,WR/FLEX,,
298,67063-29734,RB,Ty,Ty Montgomery,Montgomery,0.0,6,4700,NO@PHI,NO,PHI,O,Hand,,,,RB/FLEX,,
299,67063-62505,TE,MyCole,MyCole Pruitt,Pruitt,,8,4700,HOU@TEN,TEN,HOU,,,,,,TE/FLEX,,
300,67063-42046,TE,Durham,Durham Smythe,Smythe,2.565,8,4700,MIA@NYJ,MIA,NYJ,,,,,,TE/FLEX,,
301,67063-62535,WR,Tyrell,Tyrell Williams,Williams,,1,4700,DET@CLE,DET,CLE,Q,Concussion,,,,WR/FLEX,,
302,67063-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,,4,4700,GB@MIN,GB,MIN,,,,,,WR/FLEX,,
303,67063-93538,WR,Dyami,Dyami Brown,Brown,0.0,5,4700,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
304,67063-64949,WR,Ja'Marcus,Ja'Marcus Bradley,Bradley,,2,4700,DET@CLE,CLE,DET,,,,,,WR/FLEX,,
305,67063-60910,WR,Dede,Dede Westbrook,Westbrook,0.76,8,4700,GB@MIN,MIN,GB,,,,,,WR/FLEX,,
306,67063-40434,WR,Greg,Greg Ward,Ward,0.0,5,4700,NO@PHI,PHI,NO,,,,,,WR/FLEX,,
307,67063-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,,8,4700,WAS@CAR,CAR,WAS,,,,,,WR/FLEX,,
308,67063-63186,WR,James,James Proche,Proche,1.805,5,4700,BAL@CHI,BAL,CHI,,,,,,WR/FLEX,,
309,67063-55088,WR,Malik,Malik Turner,Turner,1.09725,3,4700,DAL@KC,DAL,KC,,,,,,WR/FLEX,,
310,67063-26458,WR,Tavon,Tavon Austin,Austin,1.53425,5,4700,SF@JAC,JAC,SF,,,,,,WR/FLEX,,
311,67063-94087,RB,DeeJay,DeeJay Dallas,Dallas,0.95,9,4700,ARI@SEA,SEA,ARI,,,,,,RB/FLEX,,
312,67063-34729,RB,Dwayne,Dwayne Washington,Washington,0.8122499999999999,3,4700,NO@PHI,NO,PHI,,,,,,RB/FLEX,,
313,67063-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,2.6599999999999997,10,4700,IND@BUF,IND,BUF,,,,,,TE/FLEX,,
314,67063-63447,WR,Penny,Penny Hart,Hart,0.95,5,4700,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
315,67063-63479,RB,John,John Kelly,Kelly,,1,4700,DET@CLE,CLE,DET,,,,,,RB/FLEX,,
316,67063-57338,TE,Jordan,Jordan Akins,Akins,2.888,9,4700,HOU@TEN,HOU,TEN,,,,,,TE/FLEX,,
317,67063-55323,RB,Jaylen,Jaylen Samuels,Samuels,,9,4600,HOU@TEN,HOU,TEN,,,,,,RB/FLEX,,
318,67063-63576,WR,Kirk,Kirk Merritt,Merritt,0.0,1,4600,MIA@NYJ,MIA,NYJ,,,,,,WR/FLEX,,
319,67063-79967,TE,Adam,Adam Shaheen,Shaheen,1.71,6,4600,MIA@NYJ,MIA,NYJ,,,,,,TE/FLEX,,
320,67063-79974,RB,Tarik,Tarik Cohen,Cohen,,5,4600,BAL@CHI,CHI,BAL,,Knee - acl,,,,RB/FLEX,,
321,67063-79982,RB,Alex,Alex Armah,Armah,0.8122499999999999,6,4600,NO@PHI,NO,PHI,,,,,,RB/FLEX,,
322,67063-61593,WR,Jauan,Jauan Jennings,Jennings,0.89775,5,4600,SF@JAC,SF,JAC,,,,,,WR/FLEX,,
323,67063-149717,RB,JaQuan,JaQuan Hardy,Hardy,,,4600,DAL@KC,DAL,KC,,,,,,RB/FLEX,,
324,67063-28907,WR,Alex,Alex Erickson,Erickson,,8,4600,WAS@CAR,CAR,WAS,,,,,,WR/FLEX,,
326,67063-55694,WR,Mike,Mike Thomas,Thomas,1.2967499999999998,4,4600,CIN@LV,CIN,LV,,,,,,WR/FLEX,,
327,67063-80299,RB,Patrick,Patrick Ricard,Ricard,1.045,4,4600,BAL@CHI,BAL,CHI,,,,,,RB/FLEX,,
328,67063-72133,WR,Antoine,Antoine Wesley,Wesley,4.18,3,4600,ARI@SEA,ARI,SEA,,,,,,WR/FLEX,,
329,67063-72182,WR,Dee,Dee Eskridge,Eskridge,,2,4600,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
330,67063-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,4.389,8,4600,SF@JAC,SF,JAC,,,,,,RB/FLEX,,
331,67063-57909,RB,Marlon,Marlon Mack,Mack,0.95,5,4600,IND@BUF,IND,BUF,,,,,,RB/FLEX,,
332,67063-55941,RB,Patrick,Patrick Laird,Laird,,2,4600,MIA@NYJ,MIA,NYJ,,,,,,RB/FLEX,,
333,67063-53913,WR,Cody,Cody Hollister,Hollister,,1,4600,HOU@TEN,TEN,HOU,,,,,,WR/FLEX,,
334,67063-55970,RB,Royce,Royce Freeman,Freeman,1.083,6,4600,HOU@TEN,HOU,TEN,,,,,,RB/FLEX,,
335,67063-64242,WR,Keke,Keke Coutee,Coutee,,1,4600,IND@BUF,IND,BUF,,,,,,WR/FLEX,,
336,67063-54010,RB,Brian,Brian Hill,Hill,0.0,16,4600,DET@CLE,CLE,DET,,,,,,RB/FLEX,,
337,67063-31561,WR,Donte,Donte Moncrief,Moncrief,,6,4600,HOU@TEN,HOU,TEN,Q,Undisclosed,,,,WR/FLEX,,
338,67063-56142,WR,Juwann,Juwann Winfree,Winfree,1.71,1,4600,GB@MIN,GB,MIN,,,,,,WR/FLEX,,
339,67063-45964,WR,Marcus,Marcus Kemp,Kemp,1.09725,3,4600,DAL@KC,KC,DAL,IR,Undisclosed,,,,WR/FLEX,,
340,67063-45997,WR,Keith,Keith Kirkwood,Kirkwood,,2,4600,WAS@CAR,CAR,WAS,,,,,,WR/FLEX,,
341,67063-72627,RB,Patrick,Patrick Taylor,Taylor,,1,4600,GB@MIN,GB,MIN,,,,,,RB/FLEX,,
342,67063-39859,TE,Jack,Jack Doyle,Doyle,2.755,10,4600,IND@BUF,IND,BUF,,,,,,TE/FLEX,,
343,67063-56248,WR,Noah,Noah Brown,Brown,2.89275,6,4600,DAL@KC,DAL,KC,,,,,,WR/FLEX,,
344,67063-68694,RB,Antonio,Antonio Williams,Williams,,1,4600,IND@BUF,BUF,IND,Q,Neck,,,,RB/FLEX,,
345,67063-83086,WR,Daurice,Daurice Fountain,Fountain,,3,4600,DAL@KC,KC,DAL,,,,,,WR/FLEX,,
346,67063-34073,TE,Ryan,Ryan Griffin,Griffin,1.805,9,4600,MIA@NYJ,NYJ,MIA,,,,,,TE/FLEX,,
347,67063-60705,WR,Tyron,Tyron Johnson,Johnson,0.855,4,4600,CIN@LV,LV,CIN,,,,,,WR/FLEX,,
348,67063-64808,TE,Juwan,Juwan Johnson,Johnson,2.7977499999999997,7,4600,NO@PHI,NO,PHI,,,,,,TE/FLEX,,
349,67063-64827,WR,Miles,Miles Boykin,Boykin,0.0,1,4600,BAL@CHI,BAL,CHI,O,Finger,,,,WR/FLEX,,
350,67063-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,,6,4600,DET@CLE,DET,CLE,,,,,,WR/FLEX,,
351,67063-52560,WR,Geronimo,Geronimo Allison,Allison,0.0,1,4600,DET@CLE,DET,CLE,,,,,,WR/FLEX,,
352,67063-52591,RB,Rodney,Rodney Smith,Smith,,1,4600,WAS@CAR,CAR,WAS,,,,,,RB/FLEX,,
353,67063-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,0.0,1,4600,NO@PHI,NO,PHI,,,,,,WR/FLEX,,
354,67063-56708,TE,Will,Will Dissly,Dissly,2.1849999999999996,6,4600,ARI@SEA,SEA,ARI,,,,,,TE/FLEX,,
355,67063-64907,WR,JJ,JJ Arcega-Whiteside,Arcega-Whiteside,,5,4600,NO@PHI,PHI,NO,,,,,,WR/FLEX,,
356,67063-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,,4,4600,NO@PHI,NO,PHI,,,,,,RB/FLEX,,
357,67063-73130,RB,Chris,Chris Evans,Evans,2.29425,5,4600,CIN@LV,CIN,LV,,,,,,RB/FLEX,,
358,67063-91677,WR,Shi,Shi Smith,Smith,0.76,3,4600,WAS@CAR,CAR,WAS,,,,,,WR/FLEX,,
359,67063-73247,RB,Kene,Kene Nwangwu,Nwangwu,1.045,2,4600,GB@MIN,MIN,GB,,,,,,RB/FLEX,,
360,67063-52808,RB,Dontrell,Dontrell Hilliard,Hilliard,,5,4600,HOU@TEN,TEN,HOU,,,,,,RB/FLEX,,
361,67063-38514,WR,Kevin,Kevin White,White,,3,4600,NO@PHI,NO,PHI,,,,,,WR/FLEX,,
362,67063-38523,TE,Geoff,Geoff Swaim,Swaim,0.0,10,4600,HOU@TEN,TEN,HOU,O,Concussion,,,,TE/FLEX,,
363,67063-61060,RB,Devine,Devine Ozigbo,Ozigbo,0.0,1,4600,SF@JAC,JAC,SF,,,,,,RB/FLEX,,
364,67063-71367,RB,La'Mical,La'Mical Perine,Perine,1.045,1,4600,MIA@NYJ,NYJ,MIA,,,,,,RB/FLEX,,
365,67063-57064,RB,Ryan,Ryan Nall,Nall,0.0,2,4600,BAL@CHI,CHI,BAL,,,,,,RB/FLEX,,
366,67063-104289,WR,Malik,Malik Taylor,Taylor,0.855,3,4600,GB@MIN,GB,MIN,O,Abdomen,,,,WR/FLEX,,
367,67063-71578,RB,Artavis,Artavis Pierce,Pierce,0.0,1,4600,BAL@CHI,CHI,BAL,,,,,,RB/FLEX,,
368,67063-104388,WR,Tom,Tom Kennedy,Kennedy,0.0,2,4600,DET@CLE,DET,CLE,,,,,,WR/FLEX,,
369,67063-30678,WR,Damiere,Damiere Byrd,Byrd,2.5269999999999997,3,4600,BAL@CHI,CHI,BAL,,,,,,WR/FLEX,,
370,67063-92168,WR,Damion,Damion Willis,Willis,,1,4500,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
371,67063-69646,RB,Dedrick,Dedrick Mills,Mills,,,4500,DET@CLE,DET,CLE,,,,,,RB/FLEX,,
372,67063-28694,TE,Jesse,Jesse James,James,0.722,2,4500,BAL@CHI,CHI,BAL,,,,,,TE/FLEX,,
373,67063-69655,WR,Stephen,Stephen Sullivan,Sullivan,,1,4500,WAS@CAR,CAR,WAS,,,,,,WR/FLEX,,
374,67063-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,,1,4500,HOU@TEN,TEN,HOU,,,,,,WR/FLEX,,
375,67063-94262,WR,Antonio,Antonio Gandy-Golden,Gandy-Golden,0.0,4,4500,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
376,67063-63550,WR,Isaiah,Isaiah Zuber,Zuber,,4,4500,DET@CLE,CLE,DET,,,,,,WR/FLEX,,
377,67063-86078,WR,Trevon,Trevon Grimes,Grimes,,,4500,NO@PHI,PHI,NO,Q,Undisclosed,,,,WR/FLEX,,
378,67063-63554,WR,Dalton,Dalton Schoen,Schoen,,1,4500,WAS@CAR,WAS,CAR,,,,,,WR/FLEX,,
379,67063-28744,RB,Raheem,Raheem Mostert,Mostert,,1,4500,SF@JAC,SF,JAC,IR,Knee - meniscus,,,,RB/FLEX,,
380,67063-71756,WR,Aaron,Aaron Fuller,Fuller,,1,4500,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
381,67063-41042,WR,Marcell,Marcell Ateman,Ateman,,,4500,CIN@LV,LV,CIN,,,,,,WR/FLEX,,
382,67063-57432,WR,Cameron,Cameron Batson,Batson,0.0,4,4500,HOU@TEN,TEN,HOU,IR,Knee - acl,,,,WR/FLEX,,
383,67063-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0.855,4,4500,GB@MIN,MIN,GB,,,,,,WR/FLEX,,
384,67063-63586,WR,De'Quan,De'Quan Hampton,Hampton,,,4500,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
385,67063-79972,WR,Chad,Chad Williams,Williams,,,4500,DAL@KC,KC,DAL,Q,Undisclosed,,,,WR/FLEX,,
386,67063-86125,WR,Brandon,Brandon Smith,Smith,,,4500,DAL@KC,DAL,KC,,,,,,WR/FLEX,,
387,67063-30837,WR,Jordan,Jordan Matthews,Matthews,,,4500,SF@JAC,SF,JAC,,,,,,WR/FLEX,,
388,67063-55414,WR,Cody,Cody Thompson,Thompson,,1,4500,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
389,67063-55417,WR,Jon'Vea,Jon'Vea Johnson,Johnson,,1,4500,BAL@CHI,CHI,BAL,,,,,,WR/FLEX,,
390,67063-88186,WR,JoJo,JoJo Ward,Ward,,2,4500,DET@CLE,CLE,DET,,,,,,WR/FLEX,,
391,67063-84101,WR,Vyncint,Vyncint Smith,Smith,,4,4500,MIA@NYJ,NYJ,MIA,,,,,,WR/FLEX,,
392,67063-47249,WR,Darvin,Darvin Kidsy,Kidsy,,1,4500,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,,
393,67063-88213,RB,Brenden,Brenden Knox,Knox,,,4500,DAL@KC,DAL,KC,,,,,,RB/FLEX,,
394,67063-63646,WR,Lawrence,Lawrence Cager,Cager,,3,4500,DET@CLE,CLE,DET,,,,,,WR/FLEX,,
395,67063-61610,RB,Jacques,Jacques Patrick,Patrick,,1,4500,SF@JAC,SF,JAC,,,,,,RB/FLEX,,
396,67063-61631,WR,Olabisi,Olabisi Johnson,Johnson,,8,4500,GB@MIN,MIN,GB,IR,Knee - acl,,,,WR/FLEX,,
397,67063-57565,RB,Austin,Austin Walter,Walter,,4,4500,MIA@NYJ,NYJ,MIA,,,,,,RB/FLEX,,
398,67063-63717,RB,Alec,Alec Ingold,Ingold,1.14,7,4500,CIN@LV,LV,CIN,IR,Knee - acl,,,,RB/FLEX,,
399,67063-69860,RB,Trayveon,Trayveon Williams,Williams,0.0,1,4500,CIN@LV,CIN,LV,,,,,,RB/FLEX,,
400,67063-149742,RB,Nate,Nate McCrary,McCrary,,,4500,BAL@CHI,BAL,CHI,,,,,,RB/FLEX,,
401,67063-149743,WR,Donte,Donte Sylencieux,Sylencieux,,,4500,BAL@CHI,BAL,CHI,Q,Undisclosed,,,,WR/FLEX,,
403,67063-71920,RB,Corey,Corey Taylor,Taylor,,,4500,DET@CLE,CLE,DET,,,,,,RB/FLEX,,
404,67063-53498,WR,Richie,Richie James,James,,10,4500,SF@JAC,SF,JAC,IR,Knee,,,,WR/FLEX,,
405,67063-45307,WR,Rodney,Rodney Adams,Adams,,2,4500,BAL@CHI,CHI,BAL,,,,,,WR/FLEX,,
406,67063-88317,RB,Javon,Javon Leake,Leake,,1,4500,DET@CLE,DET,CLE,,,,,,RB/FLEX,,
407,67063-69884,RB,Darius,Darius Anderson,Anderson,,1,4500,IND@BUF,IND,BUF,,,,,,RB/FLEX,,
408,67063-41221,WR,Andre,Andre Patton,Patton,,2,4500,NO@PHI,PHI,NO,,,,,,WR/FLEX,,
409,67063-65798,WR,Siaosi,Siaosi Mariner,Mariner,,,4500,BAL@CHI,BAL,CHI,,,,,,WR/FLEX,,
410,67063-69894,RB,Sewo,Sewo Olonilua,Olonilua,,1,4500,DAL@KC,DAL,KC,IR,Neck,,,,RB/FLEX,,
