player_id,stat_id,name,team,pos,salary,schedule_id,home_moneyline,away_moneyline,home_total,away_total,opp,order,rpos,partner_id
11537,408969,"Mason Crosby",GBP,K,9000.00,80296,191,-236,19.25,25.25,CHI,14B,K,6897
11547,1674148,"Ryan Succop",TBB,K,8000.00,80294,247,-305,22.75,29.75,PHI,14B,K,6767
11555,410721,"Nick Folk",NEP,K,9000.00,80292,156,-186,23.5,27,DAL,12B,K,6642
11559,1109832,"Matt Prater",ARI,K,9500.00,80298,-162,137,25.75,22.75,CLE,13B,K,6782
11601,419780,"Aaron Rodgers",GBP,QB,7700.00,80296,191,-236,19.25,25.25,CHI,1B,QB,6894
11604,187741,"Tom Brady",TBB,QB,8700.00,80294,247,-305,22.75,29.75,PHI,1B,QB,6498
11610,1250697,"Joe Flacco",PHI,QB,6100.00,80294,247,-305,22.75,29.75,TBB,,,6714
11613,1114942,"Matthew Stafford",LAR,QB,7900.00,80291,303,-387,20.25,28.25,NYG,1B,QB,6654
11615,493043,"Ben Roethlisberger",PIT,QB,7100.00,80297,-223,185,23.75,18.75,SEA,1B,QB,6589
11619,517291,"Chad Henne",KCC,QB,6000.00,80287,243,-301,23.75,30.25,WAS,,,7844
11620,584648,"Colt McCoy",ARI,QB,6000.00,80298,-162,137,25.75,22.75,CLE,,,11500
11626,547043,"Ryan Fitzpatrick",WAS,QB,6100.00,80287,243,-301,23.75,30.25,KCC,,,7659
11630,1273186,"Cam Newton",NEP,QB,6000.00,80292,156,-186,23.5,27,DAL,,,14185
11633,1125961,"Andy Dalton",CHI,QB,6400.00,80296,191,-236,19.25,25.25,GBP,,,14225
11637,1630777,"Blaine Gabbert",TBB,QB,6000.00,80294,247,-305,22.75,29.75,PHI,,,14194
11654,565754,"Chase Daniel",LAC,QB,6000.00,80293,-147,124,26.75,23.75,BAL,,,8803
11656,1243338,"Tyrod Taylor",HOU,QB,6300.00,80290,-461,355,26.75,16.75,IND,,,14377
11706,1623793,"Mark Ingram",HOU,RB,5300.00,80290,-461,355,26.75,16.75,IND,2B,RB,14211
11791,1244303,"Rob Gronkowski",TBB,TE,6000.00,80294,247,-305,22.75,29.75,PHI,,,11460
11792,415313,"Marcedes Lewis",GBP,TE,4100.00,80296,191,-236,19.25,25.25,CHI,12B,TE,6672
11793,1691166,"Jimmy Graham",CHI,TE,4300.00,80296,191,-236,19.25,25.25,GBP,10B,TE,11512
11810,584314,"Jared Cook",LAC,TE,5400.00,80293,-147,124,26.75,23.75,BAL,10B,TE,7761
11837,1633122,"Kyle Rudolph",NYG,TE,4300.00,80291,303,-387,20.25,28.25,LAR,13B,TE,14237
12184,516968,"Danny Amendola",HOU,WR,4700.00,80290,-461,355,26.75,16.75,IND,7B,WR,8117
12207,559554,"DeSean Jackson",LAR,WR,5400.00,80291,303,-387,20.25,28.25,NYG,8B,WR,6739
12322,1272852,"Antonio Brown",TBB,WR,7000.00,80294,247,-305,22.75,29.75,PHI,7B,WR,11612
12326,564943,"Emmanuel Sanders",BUF,WR,6800.00,80295,199,-243,23.75,29.25,TEN,7B,WR,11505
12526,1687529,"Andre Roberts",HOU,WR,4500.00,80290,-461,355,26.75,16.75,IND,10B,WR,11504
12896,1623794,"Julio Jones",TEN,WR,6500.00,80295,199,-243,23.75,29.25,BUF,6B,WR,14190
12897,1673207,"A.J. Green",ARI,WR,5400.00,80298,-162,137,25.75,22.75,CLE,6B,WR,14187
12905,1632091,"Randall Cobb",GBP,WR,5300.00,80296,191,-236,19.25,25.25,CHI,7B,WR,14257
12959,1682469,"Taiwan Jones",BUF,RB,4500.00,80295,199,-243,23.75,29.25,TEN,5B,RB,14319
13126,1125485,"Luke Stocker",MIN,TE,4000.00,80289,117,-139,21.25,23.75,CAR,12B,TE,14304
13163,1689664,"Dan Bailey",MIN,K,5000.00,80289,117,-139,21.25,23.75,CAR,,,14952
13557,1273654,"Ryan Tannehill",TEN,QB,7000.00,80295,199,-243,23.75,29.25,BUF,1B,QB,21948
13560,1272242,"Russell Wilson",SEA,QB,7000.00,80297,-223,185,23.75,18.75,PIT,,,22015
13561,1631750,"Nick Foles",CHI,QB,6200.00,80296,191,-236,19.25,25.25,GBP,,,22027
13563,1272574,"Kirk Cousins",MIN,QB,7100.00,80289,117,-139,21.25,23.75,CAR,1B,QB,22038
13567,1691169,"Lamar Miller",WAS,RB,4500.00,80287,243,-301,23.75,30.25,KCC,,,22037
13576,1254119,"Alfred Morris",NYG,RB,4500.00,80291,303,-387,20.25,28.25,LAR,,,22113
13584,1686006,"Alshon Jeffery",PHI,WR,4500.00,80294,247,-305,22.75,29.75,TBB,,,21980
13589,1686045,"Josh Gordon",KCC,WR,5500.00,80287,243,-301,23.75,30.25,WAS,10B,WR,23194
13592,1631804,"Marvin Jones",JAC,WR,11500.00,80285,109,-128,22.75,24.25,MIA,5B,WR,22103
13602,1664121,"Greg Zuerlein",DAL,K,9500.00,80292,156,-186,23.5,27,NEP,13B,K,22109
13611,1985374,"Justin Tucker",BAL,K,9500.00,80293,-147,124,26.75,23.75,LAC,15B,K,23045
13620,1632301,"Brandon Bolden",NEP,RB,5200.00,80292,156,-186,23.5,27,DAL,3B,RB,22898
13639,1977145,"Cole Beasley",BUF,WR,5500.00,80295,199,-243,23.75,29.25,TEN,8B,WR,22288
13641,1673733,"T.Y. Hilton",IND,WR,5000.00,80290,-461,355,26.75,16.75,HOU,6B,WR,22031
14020,0,"Graham Gano",NYG,K,8500.00,80291,303,-387,20.25,28.25,LAR,15B,K,10744
14073,0,"Brian Hoyer",NEP,QB,6000.00,80292,156,-186,23.5,27,DAL,,,7872
16537,0,"Giovani Bernard",TBB,RB,4900.00,80294,247,-305,22.75,29.75,PHI,3B,RB,25290
16538,0,"Le'Veon Bell",BAL,RB,5000.00,80293,-147,124,26.75,23.75,LAC,4B,RB,28181
16557,0,"Geno Smith",SEA,QB,6500.00,80297,-223,185,23.75,18.75,PIT,1B,QB,26483
16558,0,"Mike Glennon",NYG,QB,6400.00,80291,303,-387,20.25,28.25,LAR,,,25410
16560,0,"Matt Barkley",TEN,QB,6000.00,80295,199,-243,23.75,29.25,BUF,,,29605
16562,0,"Tavon Austin",JAC,WR,5000.00,80285,109,-128,22.75,24.25,MIA,8B,WR,26458
16563,0,"DeAndre Hopkins",ARI,WR,7700.00,80298,-162,137,25.75,22.75,CLE,5B,WR,16606
16566,0,"Robert Woods",LAR,WR,6900.00,80291,303,-387,20.25,28.25,NYG,6B,WR,29685
16569,0,"Keenan Allen",LAC,WR,7100.00,80293,-147,124,26.75,23.75,BAL,6B,WR,29253
16570,0,"Marquise Goodwin",CHI,WR,4700.00,80296,191,-236,19.25,25.25,GBP,7B,WR,32243
16583,0,"Zach Ertz",TBB,TE,4900.00,80294,247,-305,22.75,29.75,PHI,10B,TE,29780
16631,0,"Levine Toilolo",NYG,TE,4000.00,80291,303,-387,20.25,28.25,LAR,,,29725
16643,0,"Ryan Griffin",TBB,QB,6000.00,80294,247,-305,22.75,29.75,PHI,,,33702
16877,0,"Case Keenum",CLE,QB,6000.00,80298,-162,137,25.75,22.75,ARI,,,22994
16911,0,"Jack Doyle",IND,TE,4500.00,80290,-461,355,26.75,16.75,HOU,12B,TE,39859
18047,0,"Rex Burkhead",HOU,RB,4500.00,80290,-461,355,26.75,16.75,IND,,,27338
18053,0,"Willie Snead",LVR,WR,4600.00,80288,-199,167,24,20,DEN,10B,WR,44449
18088,0,"Eric Ebron",PIT,TE,4600.00,80297,-223,185,23.75,18.75,SEA,12B,TE,25272
18106,0,"Davante Adams",GBP,WR,8500.00,80296,191,-236,19.25,25.25,CHI,5B,WR,45889
18108,0,"Richard Rodgers",PHI,TE,4100.00,80294,247,-305,22.75,29.75,TBB,,,29314
18113,0,"Jerick McKinnon",KCC,RB,4600.00,80287,243,-301,23.75,30.25,WAS,3B,RB,54608
18114,0,"Teddy Bridgewater",DEN,QB,6600.00,80288,-199,167,24,20,LVR,1B,QB,33259
18116,0,"Adam Thielen",MIN,WR,7200.00,80289,117,-139,21.25,23.75,CAR,6B,WR,39716
18120,0,"Dustin Hopkins",WAS,K,9000.00,80287,243,-301,23.75,30.25,KCC,14B,K,24912
18124,0,"Sammy Watkins",BAL,WR,5500.00,80293,-147,124,26.75,23.75,LAC,,,24641
18126,0,"Jarvis Landry",CLE,WR,5500.00,80298,-162,137,25.75,22.75,ARI,,,31394
18131,0,"Damien Williams",CHI,RB,6500.00,80296,191,-236,19.25,25.25,GBP,,,27441
18139,0,"Matt Slater",NEP,WR,4500.00,80292,156,-186,23.5,27,DAL,,,7856
18143,0,"Tyler Gaffney",NEP,RB,4500.00,80292,156,-186,23.5,27,DAL,,,38444
18159,0,"Chris Boswell",PIT,K,8000.00,80297,-223,185,23.75,18.75,SEA,14B,K,32058
18169,0,"Donte Moncrief",HOU,WR,4500.00,80290,-461,355,26.75,16.75,IND,,,31561
18179,0,"Allen Robinson",CHI,WR,5900.00,80296,191,-236,19.25,25.25,GBP,4B,WR,28643
18182,0,"Allen Hurns",MIA,WR,5000.00,80285,109,-128,22.75,24.25,JAC,,,25760
18186,0,"Blake Bortles",GBP,QB,6000.00,80296,191,-236,19.25,25.25,CHI,,,34308
18222,0,"Odell Beckham",CLE,WR,6000.00,80298,-162,137,25.75,22.75,ARI,5B,WR,31360
18228,0,"Brandon McManus",DEN,K,9000.00,80288,-199,167,24,20,LVR,14B,K,26247
18261,0,"Devonta Freeman",BAL,RB,5300.00,80293,-147,124,26.75,23.75,LAC,5B,RB,24920
18271,0,"Kelvin Benjamin",NYG,WR,4500.00,80291,303,-387,20.25,28.25,LAR,,,24929
18281,0,"Brandin Cooks",HOU,WR,6500.00,80290,-461,355,26.75,16.75,IND,5B,WR,29501
18287,0,"Mike Evans",TBB,WR,7600.00,80294,247,-305,22.75,29.75,PHI,6B,WR,32384
18294,0,"Cameron Brate",TBB,TE,4800.00,80294,247,-305,22.75,29.75,PHI,12B,TE,54782
18311,0,"Albert Wilson",MIA,WR,5500.00,80285,109,-128,22.75,24.25,JAC,6B,WR,48344
18312,0,"Demetrius Harris",ARI,TE,4000.00,80298,-162,137,25.75,22.75,CLE,10B,TE,19342
18314,0,"Travis Kelce",KCC,TE,8500.00,80287,243,-301,23.75,30.25,WAS,12B,TE,33076
18324,0,"Cairo Santos",CHI,K,8500.00,80296,191,-236,19.25,25.25,GBP,12B,K,33714
18330,0,"Derek Carr",LVR,QB,7000.00,80288,-199,167,24,20,DEN,1B,QB,45859
18332,0,"Latavius Murray",BAL,RB,5800.00,80293,-147,124,26.75,23.75,LAC,2B,RB,34331
18357,0,"John Brown",DEN,WR,4500.00,80288,-199,167,24,20,LVR,9B,WR,54606
18363,0,"Logan Thomas",WAS,TE,5000.00,80287,243,-301,23.75,30.25,KCC,,,26355
18365,0,"Darren Fells",DET,TE,4100.00,80286,159,-190,21.5,25,CIN,11B,TE,38301
18373,0,"Garrett Gilbert",NEP,QB,6000.00,80292,156,-186,23.5,27,DAL,,,32158
18380,0,"Derek Carrier",LVR,TE,4000.00,80288,-199,167,24,20,DEN,,,22920
18387,0,"Carlos Hyde",JAC,RB,7500.00,80285,109,-128,22.75,24.25,MIA,3B,RB,28473
18415,0,"Arizona Cardinals",ARI,D,4300.00,80298,-162,137,25.75,22.75,CLE,14B,D,12546
18417,0,"Buffalo Bills",BUF,D,4500.00,80295,199,-243,23.75,29.25,TEN,15B,D,12526
18418,0,"Carolina Panthers",CAR,D,4000.00,80289,117,-139,21.25,23.75,MIN,14B,D,12553
18419,0,"Chicago Bears",CHI,D,3500.00,80296,191,-236,19.25,25.25,GBP,13B,D,12527
18420,0,"Cincinnati Bengals",CIN,D,4500.00,80286,159,-190,21.5,25,DET,14B,D,12528
18421,0,"Cleveland Browns",CLE,D,3600.00,80298,-162,137,25.75,22.75,ARI,13B,D,12529
18422,0,"Dallas Cowboys",DAL,D,4100.00,80292,156,-186,23.5,27,NEP,14B,D,12530
18423,0,"Denver Broncos",DEN,D,4400.00,80288,-199,167,24,20,LVR,15B,D,12531
18424,0,"Detroit Lions",DET,D,3700.00,80286,159,-190,21.5,25,CIN,14B,D,12532
18425,0,"Green Bay Packers",GBP,D,4200.00,80296,191,-236,19.25,25.25,CHI,15B,D,12533
18426,0,"Houston Texans",HOU,D,3400.00,80290,-461,355,26.75,16.75,IND,15B,D,12556
18427,0,"Indianapolis Colts",IND,D,4700.00,80290,-461,355,26.75,16.75,HOU,15B,D,12535
18428,0,"Jacksonville Jaguars",JAC,D,3800.00,80285,109,-128,22.75,24.25,MIA,15B,D,12554
18429,0,"Kansas City Chiefs",KCC,D,3800.00,80287,243,-301,23.75,30.25,WAS,16B,D,12536
18430,0,"Miami Dolphins",MIA,D,4200.00,80285,109,-128,22.75,24.25,JAC,14B,D,12539
18431,0,"Minnesota Vikings",MIN,D,3700.00,80289,117,-139,21.25,23.75,CAR,14B,D,12540
18432,0,"New England Patriots",NEP,D,3800.00,80292,156,-186,23.5,27,DAL,13B,D,12541
18434,0,"New York Giants",NYG,D,3200.00,80291,303,-387,20.25,28.25,LAR,16B,D,12543
18436,0,"Las Vegas Raiders",LVR,D,4600.00,80288,-199,167,24,20,DEN,15B,D,12537
18437,0,"Philadelphia Eagles",PHI,D,3300.00,80294,247,-305,22.75,29.75,TBB,14B,D,12545
18438,0,"Pittsburgh Steelers",PIT,D,4800.00,80297,-223,185,23.75,18.75,SEA,15B,D,12547
18439,0,"Los Angeles Chargers",LAC,D,3600.00,80293,-147,124,26.75,23.75,BAL,14B,D,12548
18441,0,"Seattle Seahawks",SEA,D,3500.00,80297,-223,185,23.75,18.75,PIT,15B,D,12550
18442,0,"Los Angeles Rams",LAR,D,5000.00,80291,303,-387,20.25,28.25,NYG,14B,D,12538
18443,0,"Tampa Bay Buccaneers",TBB,D,4100.00,80294,247,-305,22.75,29.75,PHI,15B,D,12551
18444,0,"Tennessee Titans",TEN,D,3200.00,80295,199,-243,23.75,29.25,BUF,15B,D,12534
18445,0,"Washington Football Team",WAS,D,3000.00,80287,243,-301,23.75,30.25,KCC,15B,D,12552
18446,0,"Baltimore Ravens",BAL,D,3900.00,80293,-147,124,26.75,23.75,LAC,16B,D,12555
18458,0,"James White",NEP,RB,4500.00,80292,156,-186,23.5,27,DAL,,,28930
18774,0,"Jason Myers",SEA,K,7500.00,80297,-223,185,23.75,18.75,PIT,14B,K,60745
21551,0,"Breshad Perriman",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,,,34295
21554,0,"DeAndre Carter",WAS,WR,4800.00,80287,243,-301,23.75,30.25,KCC,8B,WR,62628
21555,0,"Maxx Williams",ARI,TE,4500.00,80298,-162,137,25.75,22.75,CLE,,,28346
21556,0,"Darren Waller",LVR,TE,7000.00,80288,-199,167,24,20,DEN,11B,TE,25011
21560,0,"Nick Boyle",BAL,TE,4000.00,80293,-147,124,26.75,23.75,LAC,,,62510
21566,0,"Jake Kumerow",BUF,WR,4500.00,80295,199,-243,23.75,29.25,TEN,11B,WR,27671
21567,0,"C.J. Uzomah",CIN,TE,5300.00,80286,159,-190,21.5,25,DET,10B,TE,31207
21580,0,"Darius Jennings",DET,WR,4500.00,80286,159,-190,21.5,25,CIN,,,25513
21581,0,"Duke Johnson",JAC,RB,5000.00,80285,109,-128,22.75,24.25,MIA,,,25837
21584,0,"Jesse James",CHI,TE,4100.00,80296,191,-236,19.25,25.25,GBP,,,28694
21604,0,"Ameer Abdullah",MIN,RB,4800.00,80289,117,-139,21.25,23.75,CAR,4B,RB,27229
21607,0,"Michael Burton",KCC,RB,4500.00,80287,243,-301,23.75,30.25,WAS,5B,RB,26057
21614,0,"Brett Hundley",IND,QB,6000.00,80290,-461,355,26.75,16.75,HOU,,,29915
21623,0,"Taylor Heinicke",WAS,QB,7300.00,80287,243,-301,23.75,30.25,KCC,1B,QB,53331
21625,0,"Stefon Diggs",BUF,WR,7600.00,80295,199,-243,23.75,29.25,TEN,6B,WR,25079
21627,0,"MyCole Pruitt",TEN,TE,4800.00,80295,199,-243,23.75,29.25,BUF,12B,TE,62505
21635,0,"Chris Manhertz",JAC,TE,5500.00,80285,109,-128,22.75,24.25,MIA,11B,TE,18009
21637,0,"DeVante Parker",MIA,WR,12000.00,80285,109,-128,22.75,24.25,JAC,,,33260
21649,0,"Devin Smith",JAC,WR,5000.00,80285,109,-128,22.75,24.25,MIA,,,28502
21666,0,"Phillip Dorsett",SEA,WR,4500.00,80297,-223,185,23.75,18.75,PIT,9B,WR,25813
21686,0,"Marcus Mariota",LVR,QB,6200.00,80288,-199,167,24,20,DEN,,,29358
21690,0,"Geoff Swaim",TEN,TE,4100.00,80295,199,-243,23.75,29.25,BUF,13B,TE,38523
21704,0,"Eric Tomlinson",BAL,TE,4000.00,80293,-147,124,26.75,23.75,LAC,13B,TE,32957
21708,0,"Nelson Agholor",NEP,WR,5400.00,80292,156,-186,23.5,27,DAL,6B,WR,29683
21722,0,"Justin Hardy",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,,,33137
21725,0,"Devin Funchess",GBP,WR,4500.00,80296,191,-236,19.25,25.25,CHI,,,28080
21726,0,"Damiere Byrd",CHI,WR,4600.00,80296,191,-236,19.25,25.25,GBP,6B,WR,30678
21742,0,"Adam Humphries",WAS,WR,5000.00,80287,243,-301,23.75,30.25,KCC,6B,WR,24671
21751,0,"James O'Shaughnessy",JAC,TE,5000.00,80285,109,-128,22.75,24.25,MIA,,,62508
21755,0,"Chris Conley",HOU,WR,5200.00,80290,-461,355,26.75,16.75,IND,6B,WR,30403
21757,0,"Amari Cooper",DAL,WR,6800.00,80292,156,-186,23.5,27,NEP,6B,WR,31001
21767,0,"Tyrell Williams",DET,WR,5000.00,80286,159,-190,21.5,25,CIN,,,62535
21769,0,"Josh Lambo",JAC,K,8500.00,80285,109,-128,22.75,24.25,MIA,,,32429
21773,0,"Melvin Gordon",DEN,RB,6000.00,80288,-199,167,24,20,LVR,2B,RB,28900
21774,0,"David Johnson",HOU,RB,5200.00,80290,-461,355,26.75,16.75,IND,3B,RB,62497
21777,0,"J.J. Nelson",IND,WR,4500.00,80290,-461,355,26.75,16.75,HOU,,,34154
21786,0,"Sean Mannion",MIN,QB,6000.00,80289,117,-139,21.25,23.75,CAR,,,29445
21789,0,"Malcolm Brown",MIA,RB,7500.00,80285,109,-128,22.75,24.25,JAC,4B,RB,32234
21793,0,"Blake Bell",KCC,TE,4100.00,80287,243,-301,23.75,30.25,WAS,,,27403
21804,0,"Rod Smith",CAR,RB,4500.00,80289,117,-139,21.25,23.75,MIN,,,28545
21808,0,"Tyler Lockett",SEA,WR,6800.00,80297,-223,185,23.75,18.75,PIT,6B,WR,27050
29042,0,"Ross Travis",ARI,TE,4000.00,80298,-162,137,25.75,22.75,CLE,12B,TE,16078
34440,0,"Matt LaCosse",NEP,TE,4000.00,80292,156,-186,23.5,27,DAL,,,27672
35415,0,"Chris Moore",HOU,WR,5300.00,80290,-461,355,26.75,16.75,IND,8B,WR,33047
35418,0,"Tyler Boyd",CIN,WR,6300.00,80286,159,-190,21.5,25,DET,7B,WR,40669
35425,0,"Alex Erickson",CAR,WR,4500.00,80289,117,-139,21.25,23.75,MIN,9B,WR,28907
35427,0,"Rashard Higgins",CLE,WR,5300.00,80298,-162,137,25.75,22.75,ARI,7B,WR,45791
35431,0,"J.P. Holtz",CHI,TE,4000.00,80296,191,-236,19.25,25.25,GBP,,,25957
35446,0,"Jordan Howard",PHI,RB,4500.00,80294,247,-305,22.75,29.75,TBB,,,42142
35463,0,"Geronimo Allison",DET,WR,4500.00,80286,159,-190,21.5,25,CIN,,,52560
35471,0,"C.J. Ham",MIN,RB,4500.00,80289,117,-139,21.25,23.75,CAR,,,70501
35473,0,"Laquon Treadwell",JAC,WR,5000.00,80285,109,-128,22.75,24.25,MIA,9B,WR,41806
35476,0,"Marken Michel",WAS,WR,4500.00,80287,243,-301,23.75,30.25,KCC,,,47501
35479,0,"Jonathan Williams",WAS,RB,4500.00,80287,243,-301,23.75,30.25,KCC,,,31184
35482,0,"Kenyan Drake",LVR,RB,5300.00,80288,-199,167,24,20,DEN,3B,RB,30989
35483,0,"Jakeem Grant",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,8B,WR,32703
35493,0,"Jacoby Brissett",MIA,QB,15000.00,80285,109,-128,22.75,24.25,JAC,,,30231
35503,0,"Robby Anderson",CAR,WR,5500.00,80289,117,-139,21.25,23.75,MIN,6B,WR,26251
35506,0,"Ka'imi Fairbairn",HOU,K,8500.00,80290,-461,355,26.75,16.75,IND,14B,K,29932
35508,0,"Will Fuller",MIA,WR,8000.00,80285,109,-128,22.75,24.25,JAC,,,42028
35510,0,"Tevin Jones",JAC,WR,5000.00,80285,109,-128,22.75,24.25,MIA,,,33403
35511,0,"Stephen Anderson",LAC,TE,4200.00,80293,-147,124,26.75,23.75,BAL,12B,TE,29277
35514,0,"Chester Rogers",TEN,WR,5100.00,80295,199,-243,23.75,29.25,BUF,9B,WR,70372
35523,0,"Brandon Allen",CIN,QB,6400.00,80286,159,-190,21.5,25,DET,,,31170
35530,0,"Derrick Henry",TEN,RB,10500.00,80295,199,-243,23.75,29.25,BUF,2B,RB,39280
35531,0,"Alex Ellis",LVR,TE,4000.00,80288,-199,167,24,20,DEN,,,30787
35539,0,"Dak Prescott",DAL,QB,8100.00,80292,156,-186,23.5,27,NEP,1B,QB,31716
35540,0,"Ezekiel Elliott",DAL,RB,8300.00,80292,156,-186,23.5,27,NEP,2B,RB,38791
35547,0,"Sterling Shepard",NYG,WR,6200.00,80291,303,-387,20.25,28.25,LAR,6B,WR,27477
35552,0,"Jerell Adams",TBB,TE,4000.00,80294,247,-305,22.75,29.75,PHI,,,30654
35553,0,"Marcus Johnson",TEN,WR,5100.00,80295,199,-243,23.75,29.25,BUF,8B,WR,32235
35558,0,"Carson Wentz",IND,QB,6700.00,80290,-461,355,26.75,16.75,HOU,1B,QB,70324
35565,0,"Josh Doctson",ARI,WR,4500.00,80298,-162,137,25.75,22.75,CLE,,,32564
35576,0,"Austin Hooper",CLE,TE,4700.00,80298,-162,137,25.75,22.75,ARI,10B,TE,40126
35578,0,"J.D. McKissic",WAS,RB,5200.00,80287,243,-301,23.75,30.25,KCC,3B,RB,43334
35603,0,"Peyton Barber",LVR,RB,5500.00,80288,-199,167,24,20,DEN,4B,RB,40857
35607,0,"Devontae Booker",NYG,RB,5900.00,80291,303,-387,20.25,28.25,LAR,2B,RB,39580
35608,0,"Kalif Raymond",DET,WR,5100.00,80286,159,-190,21.5,25,CIN,5B,WR,70422
35610,0,"Andy Janovich",CLE,RB,4500.00,80298,-162,137,25.75,22.75,ARI,,,27273
35615,0,"Demarcus Robinson",KCC,WR,5000.00,80287,243,-301,23.75,30.25,WAS,8B,WR,38264
35616,0,"Tyreek Hill",KCC,WR,8700.00,80287,243,-301,23.75,30.25,WAS,6B,WR,53681
35624,0,"Marvin Hall",NEP,WR,4500.00,80292,156,-186,23.5,27,DAL,,,29949
35625,0,"Jaydon Mickens",TBB,WR,4500.00,80294,247,-305,22.75,29.75,PHI,10B,WR,29985
35626,0,"Jalen Richard",LVR,RB,4500.00,80288,-199,167,24,20,DEN,,,33578
35634,0,"Hunter Henry",NEP,TE,5600.00,80292,156,-186,23.5,27,DAL,10B,TE,40845
35635,0,"Derek Watt",PIT,RB,4500.00,80297,-223,185,23.75,18.75,SEA,5B,RB,28890
35636,0,"Elijhaa Penny",NYG,RB,4500.00,80291,303,-387,20.25,28.25,LAR,3B,RB,52931
35666,0,"Pharoh Cooper",JAC,WR,5000.00,80285,109,-128,22.75,24.25,MIA,,,40932
35668,0,"Duke Williams",BUF,WR,4500.00,80295,199,-243,23.75,29.25,TEN,,,54280
35670,0,"Tyler Higbee",LAR,TE,5500.00,80291,303,-387,20.25,28.25,NYG,10B,TE,47870
35672,0,"Temarrick Hemingway",WAS,TE,4000.00,80287,243,-301,23.75,30.25,KCC,,,70342
35673,0,"Jared Goff",DET,QB,6900.00,80286,159,-190,21.5,25,CIN,1B,QB,38435
35674,0,"Mike Thomas",CIN,WR,4600.00,80286,159,-190,21.5,25,DET,9B,WR,55694
35677,0,"Jeff Driskel",HOU,QB,6000.00,80290,-461,355,26.75,16.75,IND,,,30253
35682,0,"Troymaine Pope",TBB,RB,4500.00,80294,247,-305,22.75,29.75,PHI,,,72676
35683,0,"Alex Collins",SEA,RB,5800.00,80297,-223,185,23.75,18.75,PIT,2B,RB,40843
35692,0,"C.J. Prosise",TBB,RB,4500.00,80294,247,-305,22.75,29.75,PHI,,,33472
36825,0,"Tim Patrick",DEN,WR,6100.00,80288,-199,167,24,20,LVR,6B,WR,57091
36828,0,"C.J. Board",NYG,WR,4800.00,80291,303,-387,20.25,28.25,LAR,10B,WR,80281
36829,0,"Taquan Mizzell",NYG,WR,4500.00,80291,303,-387,20.25,28.25,LAR,,,41155
36830,0,"Josh Malone",DEN,WR,4500.00,80288,-199,167,24,20,LVR,,,52410
36831,0,"Jake Elliott",PHI,K,7000.00,80294,247,-305,22.75,29.75,TBB,13B,K,41235
36833,0,"Joe Mixon",CIN,RB,7000.00,80286,159,-190,21.5,25,DET,2B,RB,52442
36834,0,"Mason Schreck",CIN,TE,4000.00,80286,159,-190,21.5,25,DET,,,47551
36835,0,"John Ross",NYG,WR,5400.00,80291,303,-387,20.25,28.25,LAR,8B,WR,41475
36837,0,"Cethan Carter",MIA,TE,5000.00,80285,109,-128,22.75,24.25,JAC,12B,TE,38722
36841,0,"DeShone Kizer",TEN,QB,6000.00,80295,199,-243,23.75,29.25,BUF,,,57537
36842,0,"Zane Gonzalez",CAR,K,8500.00,80289,117,-139,21.25,23.75,MIN,13B,K,39369
36844,0,"David Njoku",CLE,TE,5100.00,80298,-162,137,25.75,22.75,ARI,9B,TE,55335
36847,0,"Joshua Dobbs",PIT,QB,6000.00,80297,-223,185,23.75,18.75,SEA,,,40407
36849,0,"JuJu Smith-Schuster",PIT,WR,5000.00,80297,-223,185,23.75,18.75,SEA,,,55987
36851,0,"James Conner",ARI,RB,6100.00,80298,-162,137,25.75,22.75,CLE,3B,RB,40687
36853,0,"Tanner Gentry",BUF,WR,4500.00,80295,199,-243,23.75,29.25,TEN,,,46374
36854,0,"Mitchell Trubisky",BUF,QB,6100.00,80295,199,-243,23.75,29.25,TEN,,,38628
36857,0,"Adam Shaheen",MIA,TE,5000.00,80285,109,-128,22.75,24.25,JAC,,,79967
36858,0,"Tarik Cohen",CHI,RB,4600.00,80296,191,-236,19.25,25.25,GBP,,,79974
36860,0,"Robert Tonyan",GBP,TE,5200.00,80296,191,-236,19.25,25.25,CHI,11B,TE,80353
36865,0,"Kenny Golladay",NYG,WR,6000.00,80291,303,-387,20.25,28.25,LAR,,,54244
36871,0,"Aaron Jones",GBP,RB,8000.00,80296,191,-236,19.25,25.25,CHI,2B,RB,40442
36872,0,"Jamaal Williams",DET,RB,5700.00,80286,159,-190,21.5,25,CIN,3B,RB,45631
36885,0,"Dalvin Cook",MIN,RB,8800.00,80289,117,-139,21.25,23.75,CAR,2B,RB,54140
36886,0,"Rodney Adams",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,,,45307
36889,0,"Zay Jones",LVR,WR,4700.00,80288,-199,167,24,20,DEN,9B,WR,41305
36892,0,"Jason Croom",PHI,TE,4000.00,80294,247,-305,22.75,29.75,TBB,,,30800
36893,0,"Nathan Peterman",LVR,QB,6200.00,80288,-199,167,24,20,DEN,,,30761
36900,0,"Isaiah Ford",MIA,WR,5000.00,80285,109,-128,22.75,24.25,JAC,8B,WR,56356
36901,0,"Jacob Hollister",JAC,TE,5500.00,80285,109,-128,22.75,24.25,MIA,12B,TE,54007
