,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,FP,Value
409,67454-44449,WR,Willie,Willie Snead IV,Snead IV,,6,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
410,67454-62891,WR,Omar,Omar Bayless,Bayless,,2,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
411,67454-63919,WR,Bailey,Bailey Gaither,Gaither,,,4500,LAR@GB,GB,LAR,,,,,,WR/FLEX,,
412,67454-28080,WR,Devin,Devin Funchess,Funchess,,,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
413,67454-60849,WR,Blake,Blake Lynch,Lynch,,,4500,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
414,67454-26038,TE,Tyler,Tyler Kroft,Kroft,0.0,6,4500,NYJ@HOU,NYJ,HOU,IR,Chest,,,,TE/FLEX,,
415,67454-147899,RB,Darius,Darius Clark,Clark,,,4500,CAR@MIA,CAR,MIA,Q,Knee,,,,RB/FLEX,,
416,67454-69056,WR,Mathew,Mathew Sexton,Sexton,,,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
417,67454-64962,RB,LeVante,LeVante Bellamy,Bellamy,,3,4500,LAC@DEN,DEN,LAC,IR,Ankle,,,,RB/FLEX,,
418,67454-86472,WR,John,John Hightower,Hightower,,1,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
419,67454-96714,WR,Travis,Travis Toivonen,Toivonen,,,4500,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
420,67454-64973,WR,Micah,Micah Simon,Simon,,,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
421,67454-31184,RB,Jonathan,Jonathan Williams,Williams,,3,4500,PHI@NYG,NYG,PHI,,,,,,RB/FLEX,,
422,67454-71120,WR,Riley,Riley Lees,Lees,,,4500,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
423,67454-41430,WR,Devin,Devin Ross,Ross,,1,4500,TEN@NE,NE,TEN,,,,,,WR/FLEX,,
424,67454-21980,WR,Alshon,Alshon Jeffery,Jeffery,,8,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
425,67454-103901,WR,Davion,Davion Davis,Davis,,,4500,NYJ@HOU,HOU,NYJ,Q,Illness,,,,WR/FLEX,,
426,67454-34295,WR,Breshad,Breshad Perriman,Perriman,2.89275,1,4500,TB@IND,TB,IND,,,,,,WR/FLEX,,
427,67454-28157,WR,Bennie,Bennie Fowler III,Fowler III,,1,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
428,67454-62994,WR,Steven,Steven Sims Jr.,Sims Jr.,,14,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
429,67454-22035,WR,Travis,Travis Benjamin,Benjamin,,1,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
430,67454-69150,WR,Jordan,Jordan Veasy,Veasy,,1,4500,NYJ@HOU,HOU,NYJ,,,,,,WR/FLEX,,
431,67454-54817,WR,Diontae,Diontae Spencer,Spencer,0.0,9,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
432,67454-89632,WR,Connor,Connor Wedington,Wedington,,,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
433,67454-72235,WR,Damon,Damon Hazelton,Hazelton,,,4500,NYJ@HOU,HOU,NYJ,,,,,,WR/FLEX,,
434,67454-38444,RB,Tyler,Tyler Gaffney,Gaffney,,,4500,TEN@NE,NE,TEN,,,,,,RB/FLEX,,
435,67454-63025,RB,Nathan,Nathan Cottrell,Cottrell,,6,4500,ATL@JAC,JAC,ATL,,,,,,RB/FLEX,,
436,67454-60978,RB,Carl,Carl Tucker,Tucker,,,4500,CAR@MIA,MIA,CAR,,,,,,RB/FLEX,,
437,67454-70206,RB,Jason,Jason Huntley,Huntley,,5,4500,PHI@NYG,PHI,NYG,,,,,,RB/FLEX,,
438,67454-62042,WR,Deon,Deon Cain,Cain,,1,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
439,67454-69215,WR,Josh,Josh Imatorbhebhe,Imatorbhebhe,,,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
440,67454-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,0.0,2,4500,TB@IND,TB,IND,,,,,,RB/FLEX,,
441,67454-87657,WR,Seth,Seth Williams,Williams,,,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
442,67454-104041,WR,Myron,Myron Mitchell,Mitchell,,,4500,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
443,67454-88685,WR,Austin,Austin Trammell,Trammell,,,4500,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
444,67454-71280,WR,Kalija,Kalija Lipscomb,Lipscomb,,,4500,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
445,67454-56946,WR,Ventell,Ventell Bryant,Bryant,,1,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
446,67454-33403,WR,Tevin,Tevin Jones,Jones,,1,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
447,67454-94850,WR,Jhamon,Jhamon Ausbon,Ausbon,,,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
448,67454-61060,RB,Devine,Devine Ozigbo,Ozigbo,0.0,1,4500,ATL@JAC,JAC,ATL,,,,,,RB/FLEX,,
449,67454-91783,WR,Warren,Warren Jackson,Jackson,,,4500,LAR@GB,LAR,GB,,,,,,WR/FLEX,,
450,67454-61072,WR,Stanley,Stanley Morgan,Morgan,,1,4500,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
451,67454-55964,RB,Tony,Tony Brooks-James,Brooks-James,,1,4500,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
452,67454-47780,WR,Taywan,Taywan Taylor,Taylor,,2,4500,NYJ@HOU,HOU,NYJ,Q,Undisclosed,,,,WR/FLEX,,
453,67454-64175,WR,Hakeem,Hakeem Butler,Butler,,2,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
454,67454-96942,WR,Keelan,Keelan Doss,Doss,,,4500,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
455,67454-7856,WR,Matthew,Matthew Slater,Slater,,1,4500,TEN@NE,NE,TEN,,,,,,WR/FLEX,,
456,67454-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,,5,4500,PIT@CIN,PIT,CIN,IR,Shoulder,,,,WR/FLEX,,
457,67454-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,,3,4500,ATL@JAC,JAC,ATL,IR,Ankle,,,,WR/FLEX,,
458,67454-89785,RB,Spencer,Spencer Brown,Brown,0.0,,4500,CAR@MIA,CAR,MIA,,,,,,RB/FLEX,,
459,67454-58041,RB,Mike,Mike Boone,Boone,0.0,1,4500,LAC@DEN,DEN,LAC,Q,Hip,,,,RB/FLEX,,
460,67454-71355,RB,Elijah,Elijah Holyfield,Holyfield,,1,4500,PIT@CIN,CIN,PIT,,,,,,RB/FLEX,,
461,67454-69310,WR,Josh,Josh Hammond,Hammond,,2,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
462,67454-72382,RB,Gabe,Gabe Nabers,Nabers,0.0,3,4500,LAC@DEN,LAC,DEN,,,,,,RB/FLEX,,
463,67454-73406,WR,DeVontres,DeVontres Dukes,Dukes,,,4500,LAC@DEN,DEN,LAC,Q,Undisclosed,,,,WR/FLEX,,
464,67454-33472,RB,C.J.,C.J. Prosise,Prosise,,5,4500,TB@IND,TB,IND,,,,,,RB/FLEX,,
465,67454-71360,WR,Tyler,Tyler Simmons,Simmons,,,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
466,67454-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,,1,4500,LAC@DEN,DEN,LAC,Q,Hamstring,,,,WR/FLEX,,
467,67454-53967,RB,Nick,Nick Bawden,Bawden,,1,4500,NYJ@HOU,NYJ,HOU,,,,,,RB/FLEX,,
468,67454-85714,RB,Tory,Tory Carter,Carter,0.9025,,4500,TEN@NE,TEN,NE,,,,,,RB/FLEX,,
469,67454-88793,RB,Stevie,Stevie Scott III,Scott III,,,4500,LAC@DEN,DEN,LAC,,,,,,RB/FLEX,,
470,67454-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
471,67454-92890,WR,Cody,Cody White,White,0.0,2,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
472,67454-64221,TE,Zach,Zach Gentry,Gentry,0.8122499999999999,4,4500,PIT@CIN,PIT,CIN,,,,,,TE/FLEX,,
473,67454-64222,RB,Jordan,Jordan Glasgow,Glasgow,,2,4500,TB@IND,IND,TB,,,,,,RB/FLEX,,
474,67454-69343,WR,Landen,Landen Akers,Akers,,,4500,LAR@GB,LAR,GB,,,,,,WR/FLEX,,
475,67454-63201,RB,Xavier,Xavier Jones,Jones,,3,4500,LAR@GB,LAR,GB,IR,Achilles,,,,RB/FLEX,,
476,67454-85731,WR,Racey,Racey McMath,McMath,1.17325,1,4500,TEN@NE,TEN,NE,IR,Quadriceps,,,,WR/FLEX,,
477,67454-147168,WR,Chris,Chris Blair,Blair,,,4500,LAR@GB,GB,LAR,,,,,,WR/FLEX,,
478,67454-29411,TE,Pharaoh,Pharaoh Brown,Brown,3.3249999999999997,7,4500,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
479,67454-56041,RB,Khari,Khari Blasingame,Blasingame,0.0,5,4500,TEN@NE,TEN,NE,,,,,,RB/FLEX,,
480,67454-70383,RB,Darrynton,Darrynton Evans,Evans,,1,4500,TEN@NE,TEN,NE,IR,Knee,,,,RB/FLEX,,
481,67454-71414,WR,Quartney,Quartney Davis,Davis,,,4500,TB@IND,IND,TB,IR,Shoulder,,,,WR/FLEX,,
482,67454-88830,WR,Whop,Whop Philyor,Philyor,,,4500,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
483,67454-92932,RB,Javian,Javian Hawkins,Hawkins,,,4500,LAR@GB,LAR,GB,,,,,,RB/FLEX,,
484,67454-69383,WR,Dezmon,Dezmon Patmon,Patmon,1.1969999999999998,2,4500,TB@IND,IND,TB,,,,,,WR/FLEX,,
485,67454-41741,WR,DaeSean,DaeSean Hamilton,Hamilton,,12,4500,LAC@DEN,DEN,LAC,IR,Knee - acl,,,,WR/FLEX,,
486,67454-26384,RB,Trey,Trey Edmunds,Edmunds,,1,4500,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
487,67454-61200,WR,Jaylinn,Jaylinn Hawkins,Hawkins,,1,4500,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
488,67454-94993,RB,Pooka,Pooka Williams Jr.,Williams Jr.,,,4500,PIT@CIN,CIN,PIT,,,,,,RB/FLEX,,
489,67454-56099,RB,Cullen,Cullen Gillaspia,Gillaspia,0.0,2,4500,PHI@NYG,NYG,PHI,O,Calf,,,,RB/FLEX,,
490,67454-72493,WR,Trishton,Trishton Jackson,Jackson,,2,4500,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
491,67454-71477,WR,Maurice,Maurice Ffrench,Ffrench,0.0,,4500,LAC@DEN,LAC,DEN,,,,,,WR/FLEX,,
492,67454-95031,WR,Isaiah,Isaiah McKoy,McKoy,,,4500,TB@IND,IND,TB,,,,,,WR/FLEX,,
493,67454-73551,WR,Stantley,Stantley Thomas-Oliver III,Thomas-Oliver III,,2,4500,CAR@MIA,CAR,MIA,IR,Toe,,,,WR/FLEX,,
494,67454-28502,WR,Devin,Devin Smith,Smith,,1,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
495,67454-63319,WR,K.J.,K.J. Hill,Hill,0.0,6,4500,LAC@DEN,LAC,DEN,,,,,,WR/FLEX,,
496,67454-63330,RB,Mike,Mike Weber,Weber,,,4500,PHI@NYG,NYG,PHI,Q,Hip,,,,RB/FLEX,,
497,67454-70501,RB,C.J.,C.J. Ham,Ham,1.3299999999999998,9,4500,MIN@SF,MIN,SF,,,,,,RB/FLEX,,
498,67454-64357,WR,Michael,Michael Walker,Walker,,2,4500,PHI@NYG,PHI,NYG,Q,Undisclosed,,,,WR/FLEX,,
499,67454-89956,RB,Travis,Travis Etienne,Etienne,,,4500,ATL@JAC,JAC,ATL,IR,Foot,,,,RB/FLEX,,
500,67454-104297,WR,Jason,Jason Moore Jr.,Moore Jr.,,1,4500,LAC@DEN,LAC,DEN,Q,Undisclosed,,,,WR/FLEX,,
501,67454-72552,WR,Branden,Branden Mack,Mack,,,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
502,67454-31602,WR,Fred,Fred Brown,Brown,,1,4500,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
503,67454-89970,WR,Amari,Amari Rodgers,Rodgers,0.0,9,4500,LAR@GB,GB,LAR,,,,,,WR/FLEX,,
504,67454-57208,WR,KeeSean,KeeSean Johnson,Johnson,,10,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
505,67454-28545,RB,Rod,Rod Smith,Smith,,1,4500,CAR@MIA,CAR,MIA,,,,,,RB/FLEX,,
506,67454-43912,WR,Chad,Chad Beebe,Beebe,,11,4500,MIN@SF,MIN,SF,IR,Foot,,,,WR/FLEX,,
507,67454-41867,RB,Jordan,Jordan Wilkins,Wilkins,,1,4500,ATL@JAC,JAC,ATL,,,,,,RB/FLEX,,
508,67454-69518,WR,T.J.,T.J. Simmons Jr.,Simmons Jr.,,,4500,TB@IND,TB,IND,,,,,,WR/FLEX,,
509,67454-64405,WR,Dan,Dan Chisena,Chisena,,,4500,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
510,67454-63383,RB,Jordan,Jordan Scarlett,Scarlett,,2,4500,CAR@MIA,MIA,CAR,,,,,,RB/FLEX,,
511,67454-40866,WR,J'Mon,J'Mon Moore,Moore,,1,4500,ATL@JAC,ATL,JAC,Q,Undisclosed,,,,WR/FLEX,,
512,67454-63399,WR,Terry,Terry Godwin,Godwin,0.0,4,4500,ATL@JAC,JAC,ATL,IR,Undisclosed,,,,WR/FLEX,,
513,67454-55224,RB,Reggie,Reggie Bonnafon,Bonnafon,,4,4500,CAR@MIA,CAR,MIA,,,,,,RB/FLEX,,
514,67454-61379,RB,Kerrith,Kerrith Whyte,Whyte,,1,4500,LAR@GB,GB,LAR,,,,,,RB/FLEX,,
515,67454-43973,RB,Keith,Keith Smith,Smith,1.3299999999999998,8,4500,ATL@JAC,ATL,JAC,,,,,,RB/FLEX,,
516,67454-56262,WR,Parris,Parris Campbell,Campbell,,5,4500,TB@IND,IND,TB,IR,Foot,,,,WR/FLEX,,
517,67454-93134,RB,Deon,Deon Jackson,Jackson,0.9974999999999999,1,4500,TB@IND,IND,TB,,,,,,RB/FLEX,,
518,67454-41936,WR,Anthony,Anthony Miller,Miller,0.0,2,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
519,67454-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,3.09225,11,4500,TB@IND,IND,TB,,,,,,TE/FLEX,,
520,67454-40932,WR,Pharoh,Pharoh Cooper,Cooper,,1,4500,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
521,67454-72676,RB,Troymaine,Troymaine Pope,Pope,,4,4500,TB@IND,TB,IND,Q,Undisclosed,,,,RB/FLEX,,
522,67454-71661,WR,Tino,Tino Ellis,Ellis,,,4500,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
523,67454-104429,WR,Khalil,Khalil McClain,McClain,,,4500,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
524,67454-31732,WR,Corey,Corey Coleman,Coleman,,1,4500,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
525,67454-48116,TE,Jonnu,Jonnu Smith,Smith,4.83,10,4500,TEN@NE,NE,TEN,Q,Shoulder,,,,TE/FLEX,,
526,67454-70645,WR,Eli,Eli Stove,Stove,,,4500,LAC@DEN,LAC,DEN,Q,Knee - acl,,,,WR/FLEX,,
527,67454-72693,RB,Adrian,Adrian Killins,Killins,,2,4500,LAC@DEN,DEN,LAC,IR,Ankle,,,,RB/FLEX,,
528,67454-29685,WR,Robert,Robert Woods,Woods,,9,4500,LAR@GB,LAR,GB,IR,Knee - acl,,,,WR/FLEX,,
529,67454-57338,TE,Jordan,Jordan Akins,Akins,0.76,9,4500,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
530,67454-79967,TE,Adam,Adam Shaheen,Shaheen,0.0,7,4400,CAR@MIA,MIA,CAR,O,Knee,,,,TE/FLEX,,
532,67454-38523,TE,Geoff,Geoff Swaim,Swaim,3.61,10,4400,TEN@NE,TEN,NE,Q,Concussion,,,,TE/FLEX,,
533,67454-14237,TE,Kyle,Kyle Rudolph,Rudolph,0.0,9,4400,PHI@NYG,NYG,PHI,D,Ankle,,,,TE/FLEX,,
534,67454-55336,TE,Chris,Chris Herndon,Herndon,0.95,4,4300,MIN@SF,MIN,SF,,,,,,TE/FLEX,,
535,67454-83138,TE,Ross,Ross Dwelley,Dwelley,0.0,4,4300,MIN@SF,SF,MIN,,,,,,TE/FLEX,,
537,67454-29314,TE,Richard,Richard Rodgers,Rodgers,0.0,8,4300,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,,
538,67454-14348,TE,Lee,Lee Smith,Smith,0.0,4,4200,ATL@JAC,ATL,JAC,,,,,,TE/FLEX,,
539,67454-79980,TE,Eric,Eric Saubert,Saubert,0.0,5,4200,LAC@DEN,DEN,LAC,,,,,,TE/FLEX,,
540,67454-80011,TE,Antony,Antony Auclair,Auclair,0.0,2,4200,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
542,67454-56711,TE,Drew,Drew Sample,Sample,1.805,4,4200,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
543,67454-73176,TE,Luke,Luke Farrell,Farrell,0.855,7,4200,ATL@JAC,JAC,ATL,,,,,,TE/FLEX,,
544,67454-71143,TE,Kylen,Kylen Granson,Granson,0.89775,7,4200,TB@IND,IND,TB,,,,,,TE/FLEX,,
545,67454-6672,TE,Marcedes,Marcedes Lewis,Lewis,0.76,8,4200,LAR@GB,GB,LAR,,,,,,TE/FLEX,,
546,67454-18009,TE,Chris,Chris Manhertz,Manhertz,0.855,5,4200,ATL@JAC,JAC,ATL,,,,,,TE/FLEX,,
547,67454-29277,TE,Stephen,Stephen Anderson,Anderson,0.0,6,4200,LAC@DEN,LAC,DEN,,,,,,TE/FLEX,,
548,67454-71351,TE,Charlie,Charlie Woerner,Woerner,0.0,3,4200,MIN@SF,SF,MIN,,,,,,TE/FLEX,,
549,67454-72515,TE,Ian,Ian Thomas,Thomas,2.09,9,4200,CAR@MIA,CAR,MIA,,,,,,TE/FLEX,,
550,67454-69451,TE,Jack,Jack Stoll,Stoll,0.76,3,4200,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,,
551,67454-70705,TE,Trevon,Trevon Wesco,Wesco,0.9025,3,4100,NYJ@HOU,NYJ,HOU,,,,,,TE/FLEX,,
552,67454-71806,TE,Kaden,Kaden Smith,Smith,1.6244999999999998,2,4100,PHI@NYG,NYG,PHI,O,Knee,,,,TE/FLEX,,
553,67454-58499,TE,Parker,Parker Hesse,Hesse,1.045,2,4100,ATL@JAC,ATL,JAC,,,,,,TE/FLEX,,
554,67454-86178,TE,Dominique,Dominique Dafney,Dafney,0.855,2,4100,LAR@GB,GB,LAR,,,,,,TE/FLEX,,
555,67454-83117,TE,Tanner,Tanner Hudson,Hudson,,5,4100,MIN@SF,SF,MIN,,,,,,TE/FLEX,,
557,67454-61693,TE,Danny,Danny Pinter,Pinter,,1,4100,TB@IND,IND,TB,,,,,,TE/FLEX,,
559,67454-63851,TE,Tyree,Tyree Jackson,Jackson,1.52,1,4100,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,,
560,67454-73089,TE,Devin,Devin Asiasi,Asiasi,0.0,5,4100,TEN@NE,NE,TEN,,,,,,TE/FLEX,,
561,67454-38301,TE,Darren,Darren Fells,Fells,,3,4100,TB@IND,TB,IND,,,,,,TE/FLEX,,
562,67454-40371,TE,Johnny,Johnny Mundt,Mundt,,1,4100,LAR@GB,LAR,GB,IR,Knee - acl,,,,TE/FLEX,,
563,67454-68155,TE,Codey,Codey McElroy,McElroy,,2,4100,TB@IND,TB,IND,,,,,,TE/FLEX,,
564,67454-47788,TE,Deon,Deon Yelder,Yelder,,1,4100,PHI@NYG,NYG,PHI,,,,,,TE/FLEX,,
565,67454-61172,TE,Tyler,Tyler Davis,Davis,,1,4100,LAR@GB,GB,LAR,,,,,,TE/FLEX,,
566,67454-54007,TE,Jacob,Jacob Hollister,Hollister,0.0,4,4100,ATL@JAC,JAC,ATL,,,,,,TE/FLEX,,
567,67454-38722,TE,Cethan,Cethan Carter,Carter,0.0,2,4100,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
568,67454-14304,TE,Luke,Luke Stocker,Stocker,,2,4100,MIN@SF,MIN,SF,,,,,,TE/FLEX,,
569,67454-70658,TE,Cary,Cary Angeline,Angeline,,,4000,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,,
570,67454-71697,TE,Shaun,Shaun Beyer,Beyer,,,4000,LAC@DEN,DEN,LAC,,,,,,TE/FLEX,,
571,67454-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,,12,4000,MIN@SF,MIN,SF,IR,Knee - meniscus,,,,TE/FLEX,,
572,67454-27672,TE,Matt,Matt LaCosse,LaCosse,,1,4000,TEN@NE,NE,TEN,,,,,,TE/FLEX,,
573,67454-29725,TE,Levine,Levine Toilolo,Toilolo,,6,4000,PHI@NYG,NYG,PHI,IR,Achilles,,,,TE/FLEX,,
574,67454-137249,TE,Briley,Briley Moore-McKinney,Moore-McKinney,,,4000,TEN@NE,TEN,NE,IR,Knee - acl,,,,TE/FLEX,,
575,67454-62508,TE,James,James O'Shaughnessy,O'Shaughnessy,2.4699999999999998,2,4000,ATL@JAC,JAC,ATL,IR,Ankle,,,,TE/FLEX,,
576,67454-65607,TE,Jacob,Jacob Harris,Harris,,,4000,LAR@GB,LAR,GB,IR,Knee - acl + mcl,,,,TE/FLEX,,
577,67454-30800,TE,Jason,Jason Croom,Croom,0.0,1,4000,PHI@NYG,PHI,NYG,IR,Knee,,,,TE/FLEX,,
578,67454-71767,TE,Caleb,Caleb Wilson,Wilson,,1,4000,LAC@DEN,DEN,LAC,,,,,,TE/FLEX,,
579,67454-64603,TE,Farrod,Farrod Green,Green,,1,4000,TB@IND,IND,TB,,,,,,TE/FLEX,,
580,67454-46200,TE,Daniel,Daniel Brunskill,Brunskill,,1,4000,MIN@SF,SF,MIN,,,,,,TE/FLEX,,
581,67454-158851,TE,Graham,Graham Adomitis,Adomitis,,,4000,TB@IND,IND,TB,,,,,,TE/FLEX,,
582,67454-54426,TE,Andrew,Andrew Beck,Beck,0.0,1,4000,LAC@DEN,DEN,LAC,,,,,,TE/FLEX,,
583,67454-9409,TE,Clark,Clark Harris,Harris,,1,4000,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
584,67454-89283,TE,Tre',Tre' McKitty,McKitty,0.95,1,4000,LAC@DEN,LAC,DEN,,,,,,TE/FLEX,,
585,67454-65737,TE,Sam,Sam Tecklenburg,Tecklenburg,,2,4000,CAR@MIA,CAR,MIA,,,,,,TE/FLEX,,
586,67454-149708,TE,Zach,Zach Davidson,Davidson,,,4000,MIN@SF,MIN,SF,,,,,,TE/FLEX,,
587,67454-63697,TE,Brycen,Brycen Hopkins,Hopkins,,2,4000,LAR@GB,LAR,GB,,,,,,TE/FLEX,,
588,67454-52461,TE,Carson,Carson Meier,Meier,,1,4000,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
589,67454-130286,TE,Ben,Ben Ellefson,Ellefson,,1,4000,MIN@SF,MIN,SF,IR,Knee,,,,TE/FLEX,,
591,67454-29956,TE,Joshua,Joshua Perkins,Perkins,,1,4000,MIN@SF,SF,MIN,,,,,,TE/FLEX,,
593,67454-60699,TE,Kalif,Kalif Jackson,Jackson,,,4000,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
594,67454-83226,TE,Kevin,Kevin Rader,Rader,,1,4000,PIT@CIN,PIT,CIN,,,,,,TE/FLEX,,
595,67454-66857,TE,Jibri,Jibri Blount,Blount,,,4000,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
596,67454-64864,TE,Noah,Noah Togiai,Togiai,,2,4000,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,,
597,67454-63841,TE,Matt,Matt Seybert,Seybert,,,4000,LAC@DEN,LAC,DEN,,,,,,TE/FLEX,,
598,67454-60791,TE,Tommy,Tommy Hudson,Hudson,1.7147499999999998,4,4000,TEN@NE,TEN,NE,,,,,,TE/FLEX,,
599,67454-71048,TE,Thaddeus,Thaddeus Moss,Moss,,1,4000,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
600,67454-94609,TE,Pro,Pro Wells,Wells,,,4000,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
601,67454-47551,TE,Mason,Mason Schreck,Schreck,,2,4000,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
602,67454-73172,TE,Jake,Jake Hausmann,Hausmann,,,4000,PHI@NYG,NYG,PHI,,,,,,TE/FLEX,,
603,67454-84440,TE,Jaeden,Jaeden Graham,Graham,,6,4000,ATL@JAC,ATL,JAC,IR,Knee,,,,TE/FLEX,,
604,67454-103900,TE,Brandon,Brandon Dillon,Dillon,,1,4000,MIN@SF,MIN,SF,,,,,,TE/FLEX,,
605,67454-80353,TE,Robert,Robert Tonyan,Tonyan,,8,4000,LAR@GB,GB,LAR,IR,Knee - acl,,,,TE/FLEX,,
606,67454-62981,TE,Eli,Eli Wolf,Wolf,,1,4000,TB@IND,IND,TB,,,,,,TE/FLEX,,
607,67454-46644,TE,Paul,Paul Quessenberry,Quessenberry,,1,4000,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
608,67454-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,4000,LAC@DEN,LAC,DEN,,,,,,TE/FLEX,,
609,67454-60981,TE,Charlie,Charlie Heck,Heck,,1,4000,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
610,67454-60984,TE,Jake,Jake Bargas,Bargas,,,4000,MIN@SF,MIN,SF,,,,,,TE/FLEX,,
611,67454-30272,TE,Colin,Colin Thompson,Thompson,0.0,1,4000,CAR@MIA,CAR,MIA,,,,,,TE/FLEX,,
612,67454-104019,TE,Matt,Matt Orzech,Orzech,,1,4000,LAR@GB,LAR,GB,,,,,,TE/FLEX,,
613,67454-55895,TE,Kendall,Kendall Blanton,Blanton,0.95,1,4000,LAR@GB,LAR,GB,,,,,,TE/FLEX,,
614,67454-64088,TE,Cheyenne,Cheyenne O'Grady,O'Grady,,,4000,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
615,67454-56947,TE,Chris,Chris Myarick,Myarick,,1,4000,PHI@NYG,NYG,PHI,,,,,,TE/FLEX,,
616,67454-87690,TE,Sal,Sal Cannella,Cannella,,,4000,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
617,67454-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,,1,4000,PIT@CIN,CIN,PIT,,,,,,TE/FLEX,,
618,67454-62127,TE,Cole,Cole Hikutini,Hikutini,,1,4000,PHI@NYG,NYG,PHI,,,,,,TE/FLEX,,
619,67454-69326,TE,Isaac,Isaac Nauta,Nauta,,3,4000,LAR@GB,GB,LAR,Q,Undisclosed,,,,TE/FLEX,,
