,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
62,67205-84691,PG/SG,Shake,Shake Milton,Milton,23.5,11.0,5300,PHI@DEN,PHI,DEN,,,,,,PG/SG
64,67205-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,20.9,14.0,5200,WAS@MIA,WAS,MIA,,,,,,SG/SF
65,67205-41594,PF,Aaron,Aaron Gordon,Gordon,30.7,14.0,5100,PHI@DEN,DEN,PHI,,,,,,PF
66,67205-18256,PF/SF,Doug,Doug McDermott,McDermott,19.6,11.0,5100,SA@MIN,SA,MIN,,,,,,SF/PF
67,67205-40396,PG,Monte,Monte Morris,Morris,24.9,14.0,5100,PHI@DEN,DEN,PHI,,,,,,PG
68,67205-70826,SG/SF,Furkan,Furkan Korkmaz,Korkmaz,22.4,14.0,5000,PHI@DEN,PHI,DEN,,,,,,SG/SF
69,67205-110325,C,Daniel,Daniel Gafford,Gafford,25.0,12.0,5000,WAS@MIA,WAS,MIA,,,,,,C
70,67205-68203,C/PF,Chris,Chris Boucher,Boucher,16.6,14.0,4900,TOR@UTA,TOR,UTA,,,,,,PF/C
74,67205-18338,SF/PF,Royce,Royce O'Neale,O'Neale,20.9,14.0,4800,TOR@UTA,UTA,TOR,,,,,,SF/PF
75,67205-12474,PG,Patrick,Patrick Beverley,Beverley,23.4,12.0,4700,SA@MIN,MIN,SA,,,,,,PG
76,67205-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,19.4,14.0,4700,LAC@MEM,MEM,LAC,,,,,,PG/SG
77,67205-23156,PF/SF,Georges,Georges Niang,Niang,19.5,15.0,4600,PHI@DEN,PHI,DEN,,,,,,SF/PF
78,67205-145334,SG,Desmond,Desmond Bane,Bane,23.7,14.0,4600,LAC@MEM,MEM,LAC,,,,,,SG
79,67205-66046,SG/SF,Luke,Luke Kennard,Kennard,21.1,14.0,4600,LAC@MEM,LAC,MEM,,,,,,SG/SF
80,67205-12363,C,Hassan,Hassan Whiteside,Whiteside,17.8,14.0,4500,TOR@UTA,UTA,TOR,,,,,,C
83,67205-110315,SG/SF,Terance,Terance Mann,Mann,23.0,13.0,4500,LAC@MEM,LAC,MEM,GTD,Ankle,,,,SG/SF
85,67205-110883,PF/SF,Dean,Dean Wade,Wade,27.5,13.0,4500,GS@CLE,CLE,GS,,,,,,SF/PF
87,67205-23407,PF/C,P.J.,P.J. Tucker,Tucker,15.7,15.0,4500,WAS@MIA,MIA,WAS,,,,,,PF/C
89,67205-84702,SG/SF,Lonnie,Lonnie Walker,Walker,17.3,14.0,4400,SA@MIN,SA,MIN,,,,,,SG/SF
91,67205-84719,PG,Aaron,Aaron Holiday,Holiday,16.1,14.0,4400,WAS@MIA,WAS,MIA,,,,,,PG
93,67205-110995,C,Naz,Naz Reid,Reid,20.1,13.0,4400,SA@MIN,MIN,SA,,,,,,C
94,67205-9648,PF/SF,Jeff,Jeff Green,Green,24.1,14.0,4400,PHI@DEN,DEN,PHI,,,,,,SF/PF
95,67205-66064,SF/SG,Malik,Malik Beasley,Beasley,18.3,14.0,4300,SA@MIN,MIN,SA,,,,,,SG/SF
96,67205-145539,SF/PF,Deni,Deni Avdija,Avdija,19.6,14.0,4300,WAS@MIA,WAS,MIA,,,,,,SF/PF
97,67205-145341,SF,Isaac,Isaac Okoro,Okoro,22.2,9.0,4300,GS@CLE,CLE,GS,,,,,,SF
98,67205-59318,SG/SF,Joe,Joe Ingles,Ingles,21.0,14.0,4200,TOR@UTA,UTA,TOR,,,,,,SG/SF
100,67205-16081,C/PF,Khem,Khem Birch,Birch,24.4,12.0,4100,TOR@UTA,TOR,UTA,,,,,,PF/C
102,67205-110353,PF,Brandon,Brandon Clarke,Clarke,17.4,11.0,4100,LAC@MEM,MEM,LAC,,,,,,PF
104,67205-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,18.9,14.0,4000,SA@MIN,MIN,SA,,,,,,PF
105,67205-15628,SF/PF,Otto,Otto Porter,Porter,16.3,13.0,4000,GS@CLE,GS,CLE,,,,,,SF/PF
106,67205-145319,PF,Jaden,Jaden McDaniels,McDaniels,17.7,14.0,4000,SA@MIN,MIN,SA,,,,,,PF
107,67205-145329,PF/C,Paul,Paul Reed,Reed,15.4,12.0,4000,PHI@DEN,PHI,DEN,,,,,,PF/C
115,67205-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,20.1,13.0,3900,LAC@MEM,LAC,MEM,,,,,,PF
123,67205-40208,PG,Raul,Raul Neto,Neto,25.3,13.0,3800,WAS@MIA,WAS,MIA,,,,,,PG
147,67205-12365,C,Ed,Ed Davis,Davis,24.5,4.0,3500,GS@CLE,CLE,GS,,,,,,C
